time	running	waiting
2026-08-31 05:50:12	1.0	0.0
2026-08-31 05:50:42	1.0	0.0
2026-08-31 05:51:12	1.0	0.0
2026-08-31 05:51:42	1.0	0.0
2026-08-31 05:52:12	1.0	0.0
2026-08-31 05:52:42	1.0	0.0
2026-08-31 05:53:13	1.0	0.0
2026-08-31 05:53:43	1.0	0.0
2026-08-31 05:54:13	1.0	0.0
2026-08-31 05:54:43	1.0	0.0
2026-08-31 05:55:13	1.0	0.0
2026-08-31 05:55:43	1.0	0.0
2026-08-31 05:56:13	1.0	0.0
2026-08-31 05:56:43	1.0	0.0
2026-08-31 05:57:13	1.0	0.0
2026-08-31 05:57:43	1.0	0.0
2026-08-31 05:58:13	1.0	0.0
2026-08-31 05:58:43	1.0	0.0
2026-08-31 05:59:13	1.0	0.0
2026-08-31 05:59:43	1.0	0.0
2026-08-31 06:00:13	1.0	0.0
2026-08-31 06:00:43	1.0	0.0
2026-08-31 06:01:13	1.0	0.0
2026-08-31 06:01:44	1.0	0.0
2026-08-31 06:02:14	1.0	0.0
2026-08-31 06:02:44	1.0	0.0
2026-08-31 06:03:14	1.0	0.0
2026-08-31 06:03:44	1.0	0.0
2026-08-31 06:04:14	1.0	0.0
2026-08-31 06:04:44	1.0	0.0
2026-08-31 06:05:14	1.0	0.0
2026-08-31 06:05:44	1.0	0.0
2026-08-31 06:06:14	1.0	0.0
2026-08-31 06:06:44	1.0	0.0
2026-08-31 06:07:14	1.0	0.0
2026-08-31 06:07:44	1.0	0.0
2026-08-31 06:08:14	1.0	0.0
2026-08-31 06:08:44	1.0	0.0
2026-08-31 06:09:14	1.0	0.0
2026-08-31 06:09:44	1.0	0.0
2026-08-31 06:10:15	1.0	0.0
2026-08-31 06:10:45	1.0	0.0
2026-08-31 06:11:15	1.0	0.0
2026-08-31 06:11:45	1.0	0.0
2026-08-31 06:12:15	1.0	0.0
2026-08-31 06:12:45	1.0	0.0
2026-08-31 06:13:15	1.0	0.0
2026-08-31 06:13:45	1.0	0.0
2026-08-31 06:14:15	1.0	0.0
2026-08-31 06:14:45	1.0	0.0
2026-08-31 06:15:15	1.0	0.0
2026-08-31 06:15:45	1.0	0.0
2026-08-31 06:16:15	1.0	0.0
2026-08-31 06:16:45	1.0	0.0
2026-08-31 06:17:15	1.0	0.0
2026-08-31 06:17:45	1.0	0.0
2026-08-31 06:18:15	1.0	0.0
2026-08-31 06:18:46	1.0	0.0
2026-08-31 06:19:16	1.0	0.0
2026-08-31 06:19:46	1.0	0.0
2026-08-31 06:20:16	1.0	0.0
2026-08-31 06:20:46	1.0	0.0
2026-08-31 06:21:16	1.0	0.0
2026-08-31 06:21:46	1.0	0.0
2026-08-31 06:22:16	1.0	0.0
2026-08-31 06:22:46	1.0	0.0
2026-08-31 06:23:16	1.0	0.0
2026-08-31 06:23:46	1.0	0.0
2026-08-31 06:24:16	1.0	0.0
2026-08-31 06:24:46	1.0	0.0
2026-08-31 06:25:16	1.0	0.0
2026-08-31 06:25:46	1.0	0.0
2026-08-31 06:26:16	1.0	0.0
2026-08-31 06:26:46	1.0	0.0
2026-08-31 06:27:16	1.0	0.0
2026-08-31 06:27:47	1.0	0.0
2026-08-31 06:28:17	1.0	0.0
2026-08-31 06:28:47	1.0	0.0
2026-08-31 06:29:17	1.0	0.0
2026-08-31 06:29:47	1.0	0.0
2026-08-31 06:30:17	1.0	0.0
2026-08-31 06:30:47	1.0	0.0
2026-08-31 06:31:17	1.0	0.0
2026-08-31 06:31:47	1.0	0.0
2026-08-31 06:32:17	1.0	0.0
2026-08-31 06:32:47	1.0	0.0
2026-08-31 06:33:17	1.0	0.0
2026-08-31 06:33:47	1.0	0.0
2026-08-31 06:34:17	1.0	0.0
2026-08-31 06:34:47	1.0	0.0
2026-08-31 06:35:17	1.0	0.0
